Label,Id,Date,Query,Name,Text
0,1971379956,Sat May 30 06:58:19 PDT 2009,NO_QUERY,Rikou26,Gotta go to work  byeeee for now!
0,1971380197,Sat May 30 06:58:21 PDT 2009,NO_QUERY,kaitlynschutza,@lucasss Yess! I had to 
0,1971380497,Sat May 30 06:58:23 PDT 2009,NO_QUERY,ladyk4ever,is miserable! The Lakers won n Im sick again! 
0,1971380725,Sat May 30 06:58:26 PDT 2009,NO_QUERY,FiaScoNyC,@1capplegate I'm excited to watch but so sad to see the show end....sad pouty face 
0,1971380795,Sat May 30 06:58:26 PDT 2009,NO_QUERY,jamimjon,@MissyShianne i hate trains...and i have to cross train tracks twice today  i hope this aint a sign.
0,1971380800,Sat May 30 06:58:26 PDT 2009,NO_QUERY,WillSmith95,Finally Got A present But I doubt He'll Like it 
0,1971380864,Sat May 30 06:58:27 PDT 2009,NO_QUERY,young_blud,Train line to my dad's is fucked! Hate replacement bus services  better no miss too much of the game! X
0,1971380971,Sat May 30 06:58:28 PDT 2009,NO_QUERY,kelseydarling,Eff errands!! I just want to stay hoooooooome 
0,1971381081,Sat May 30 06:58:29 PDT 2009,NO_QUERY,bwness,I wish I could go out tonight 
0,1971381246,Sat May 30 06:58:31 PDT 2009,NO_QUERY,caspararemi,@DarkAeon I wish you'd announced that earlier and I'd have joined you. Went to west end to buy converse and everywhere was rubbish 
0,1971381527,Sat May 30 06:58:33 PDT 2009,NO_QUERY,iTouchiReview,@TheiPodKid that ain't fun 
0,1971381864,Sat May 30 06:58:36 PDT 2009,NO_QUERY,gemeg,@ddlovato I hope im there at your plane.. lol i mean come on. life's unfair. i'm in asia 
0,1971381876,Sat May 30 06:58:36 PDT 2009,NO_QUERY,minauderie,@laname haha no touching sucks  &amp; it's only the classroom part today but ugh boring
0,1971381923,Sat May 30 06:58:37 PDT 2009,NO_QUERY,bluefuel318,@jademaid So sorry for your loss. 
0,1971382274,Sat May 30 06:58:40 PDT 2009,NO_QUERY,Sharonyy,ASHLEY TISDALE @ the comet was awesome^^ but she didnt sang live 
0,1971382568,Sat May 30 06:58:42 PDT 2009,NO_QUERY,caseyv9,NATURE SHOULD BE SAVED! 
0,1971382920,Sat May 30 06:58:45 PDT 2009,NO_QUERY,flyingspatula,@LesleyLambert I'm hurting for a java   home brew or starbucks?
0,1971382922,Sat May 30 06:58:45 PDT 2009,NO_QUERY,chrizzylicious,i can't tweet as often now 
0,1971383097,Sat May 30 06:58:47 PDT 2009,NO_QUERY,timlo2009,On my way to LHR. Hope Taipei is not too hot and humid. Can't bear leaving the wife and son. The poor lad is crying like a baby 
0,1971383238,Sat May 30 06:58:49 PDT 2009,NO_QUERY,tiffanydiana,I'm at work until 6  Enjoyed looking back with the girls last night...
0,1971383273,Sat May 30 06:58:50 PDT 2009,NO_QUERY,ShanaKeyes,Off to work today   Double weekend this week that I planned before @nkotb changed the show date.  The things I do for them...
0,1971383384,Sat May 30 06:58:51 PDT 2009,NO_QUERY,emmylou_,going to bed.... i have work tomorrow. damn these weekend shifts 
0,1971383744,Sat May 30 06:58:54 PDT 2009,NO_QUERY,toddjw,@layt27 picks a good time to get pink eye 
0,1971383943,Sat May 30 06:58:56 PDT 2009,NO_QUERY,judez_xo,arggghh I miss Chelsea 
0,1971384187,Sat May 30 06:58:58 PDT 2009,NO_QUERY,emmyloumc,@carolinelovern so sad!!  when are you coming home again for a visit?? Miss you!
0,1971384265,Sat May 30 06:58:59 PDT 2009,NO_QUERY,ashleeadams,Grrr MySpace have blocked the OHC link again 
0,1971384330,Sat May 30 06:58:59 PDT 2009,NO_QUERY,Jessicalam112,ARGHHHHHHHHHHHHHHHHHHH!!!!!!!!!!!!!!!!  &gt; :'( sometimes life sucks.... :'(
0,1971384453,Sat May 30 06:59:01 PDT 2009,NO_QUERY,jill777,@BeautyBrown @krismac24 It WILL be lk ths nxt week!! ;) No playdate 4 us 2day tho...Dante woke up 5:30 w bad pain in ear...has ear infect 
0,1971384618,Sat May 30 06:59:02 PDT 2009,NO_QUERY,THEDJPHAZE,Good morning Tweethearts.  Tatt not done  still got healing to do. This joint is huge! Worth the wait for good ink art tho.
0,1971385016,Sat May 30 06:59:06 PDT 2009,NO_QUERY,skyozc,"@orange24 Yeah exactly! Hubby earlier said it'd be traffic on Monday, I didn't get why until he said so.  Summer break went by so fast "
0,1971385060,Sat May 30 06:59:06 PDT 2009,NO_QUERY,livvvyy,:O I haven't got any color on me 
0,1971385663,Sat May 30 06:59:11 PDT 2009,NO_QUERY,xtrigger,Home now. Been down in the dumps. I missed my friends. I missed being the little girl of the guy group. 
0,1971386205,Sat May 30 06:59:17 PDT 2009,NO_QUERY,ramadanovic,"@narnoura Ah, I am jealous already.  I'm coming in like 2 weeks. -.-"
0,1971386412,Sat May 30 06:59:18 PDT 2009,NO_QUERY,mjh81,"@SarahMag80 oh man that is gonna be so nice a nice sea breeze to cool you off, toiling in the garden in this weather is not ideal "
0,1971386621,Sat May 30 06:59:20 PDT 2009,NO_QUERY,abcd91,"http://bit.ly/bcHyI  I like the layout, too bad it's not customizable.. "
0,1971387182,Sat May 30 06:59:25 PDT 2009,NO_QUERY,xelisamarie,@mimicariad me too. i'm already upset that i'm missing atl/syg 
0,1971387424,Sat May 30 06:59:28 PDT 2009,NO_QUERY,indithunder,@Adityaolivier duduk hahah im going nowhere this sat  nama gue ya nama gue aja indi aja haha
0,1971387538,Sat May 30 06:59:29 PDT 2009,NO_QUERY,rt_lakers,@ladyk4ever is miserable! The Lakers won n Im sick again! 
0,1971387542,Sat May 30 06:59:28 PDT 2009,NO_QUERY,KryssieE,Omg is it time 4 piss ants again? Looks like they found my kitchen again this spring! Help! Boo 
0,1971387870,Sat May 30 06:59:31 PDT 2009,NO_QUERY,op3r,"Please hand me a bottle, I think I'm lonely now "
0,1971388756,Sat May 30 06:59:40 PDT 2009,NO_QUERY,evilbride,"@thebrainofsarah AMEN TO THAT! lol. eh sarah, mandy diopname ya? hows she doin? so sad to hear that "
0,1971388984,Sat May 30 06:59:43 PDT 2009,NO_QUERY,spydie,@beckmermaid sorry to hear that 
0,1971389019,Sat May 30 06:59:43 PDT 2009,NO_QUERY,Ayla_F,"Aww  i haz a sad. my friend stuey just moved out, and i spent ages in kate's room watching her pack (she's going tomorrow)"
0,1971389351,Sat May 30 06:59:46 PDT 2009,NO_QUERY,Russell_Valdez,just found out that th camera is not coming just yet. 
0,1971389733,Sat May 30 06:59:51 PDT 2009,NO_QUERY,Sims_Galore,hmm it comes so Quick so i cant record it 
0,1971389763,Sat May 30 06:59:50 PDT 2009,NO_QUERY,vdizzle3,Wish i can just hang out like that w/ my Fave..   Good night!
0,1971390298,Sat May 30 06:59:56 PDT 2009,NO_QUERY,Tsusefukui,"@PsychicCrayon di nyo ko sinabihan.  (haha well, as if papayagan ako. ohwell haha ^^)"
0,1971390326,Sat May 30 06:59:55 PDT 2009,NO_QUERY,jennerlyn,i feel friendless.. more than half of my friends are in florida &amp; the other ones are either too far in distance or work thru the wkends 
0,1971390500,Sat May 30 06:59:57 PDT 2009,NO_QUERY,FunkyPaul,Back off to Sheffield after not long enough with Elizabeth for my penultimate Blockbuster shift 
0,1971391129,Sat May 30 07:00:02 PDT 2009,NO_QUERY,silne,Epic fail at trivial pursuit. I got all the questions I couldn't answer! I could answer everyone else's though 
0,1971391355,Sat May 30 07:00:03 PDT 2009,NO_QUERY,JennaIsWriting,"@missgiggly  only terminator, but its not out yet "
0,1971391524,Sat May 30 07:00:04 PDT 2009,NO_QUERY,timodonnelluk,Doh. I feel a migraine coming on 
0,1971391988,Sat May 30 07:00:07 PDT 2009,NO_QUERY,firas,Hauling a 17&quot; thinkpad to #hcn09 because the iPhone never recovered from the water spill 
0,1971392136,Sat May 30 07:00:08 PDT 2009,NO_QUERY,AriesSun,All you can eat Fried Shrimp was NOT a good idea for dinner. 
0,1971392440,Sat May 30 07:00:09 PDT 2009,NO_QUERY,natashazikic,at the car pound 
0,1971392544,Sat May 30 07:00:10 PDT 2009,NO_QUERY,polaroidcandy,Amazon are made of fail for not sorting out me being ripped off by one of their marketplace sellers 
0,1971392875,Sat May 30 07:00:12 PDT 2009,NO_QUERY,xxcomaliesxx,Why am I awake right now.. And why is my left knee throbbing in pain... 
0,1971393208,Sat May 30 07:00:15 PDT 2009,NO_QUERY,AlexisAcosta,@dilbilliards I'm bummed you can't come too  And I have a free ticket for you!
0,1971393249,Sat May 30 07:00:15 PDT 2009,NO_QUERY,melissanunez,Hates saying goodbye to the third lesbian 
0,1971393276,Sat May 30 07:00:15 PDT 2009,NO_QUERY,kimyat13,is having a stomachache... damn pineapples! grrrrrr  http://plurk.com/p/x7pgl
0,1971393545,Sat May 30 07:00:17 PDT 2009,NO_QUERY,kendrachantelle,going to help amber move 
0,1971393860,Sat May 30 07:00:20 PDT 2009,NO_QUERY,skyward555,"debating with my mom about a bikini.. and shes not giving in, well there goes my teenage years "
0,1971393939,Sat May 30 07:00:20 PDT 2009,NO_QUERY,njlevy,@CraigMason 1 did that to me the other day- spilt my tea 
0,1971394256,Sat May 30 07:00:22 PDT 2009,NO_QUERY,melonpop,Too lazy to get up from bed today  ugh.
0,1971394301,Sat May 30 07:00:23 PDT 2009,NO_QUERY,justincfranklin,Finished my book! I'm such a slow reader  I need to start book 2! #trueblood
0,1971394511,Sat May 30 07:00:24 PDT 2009,NO_QUERY,Andrea_Michelle,late getting up this morning... sad i could go to OU with my girlz this weekend   had fun catching up tho! @missdudley i missed yall!
0,1971395250,Sat May 30 07:00:30 PDT 2009,NO_QUERY,mariaeduardab,"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply "
0,1971395989,Sat May 30 07:00:36 PDT 2009,NO_QUERY,Olivia21126,OMG i should of got that sexy bag 
0,1971396028,Sat May 30 07:00:37 PDT 2009,NO_QUERY,Slog,Drinking juice in a little bakery just off St Catherine... The counter girl looks like she's miserable 
0,1971396070,Sat May 30 07:00:37 PDT 2009,NO_QUERY,merifield,Just had a drink that taste like fermented turpentine 
0,1971396073,Sat May 30 07:00:37 PDT 2009,NO_QUERY,kkateturner128,"my new kittens are so lovely, one called poppy and the other called daisy, i do prefer shirley and louise tho  but mum said no"
0,1971396207,Sat May 30 07:00:38 PDT 2009,NO_QUERY,hputomyfaceee,sick...  and giving a speech tomorrow for graduation.
0,1971396253,Sat May 30 07:00:39 PDT 2009,NO_QUERY,wardie5,revising for my gcses 
0,1971396270,Sat May 30 07:00:39 PDT 2009,NO_QUERY,EllenAshleee,On the way home. Tired. I don't wanna babysit 
0,1971396414,Sat May 30 07:00:40 PDT 2009,NO_QUERY,foryoutohold,"as much as i wanna eat this ham sandwhich, i cant because i think its bad "
0,1971396486,Sat May 30 07:00:40 PDT 2009,NO_QUERY,LucasHilton,Okay this is supposed to be fun and this mom is making this girl do the fashion show. She really doesn't really want to do it. Poor girl 
0,1971396511,Sat May 30 07:00:41 PDT 2009,NO_QUERY,snoorlax,@positiveroot 
0,1971396817,Sat May 30 07:00:43 PDT 2009,NO_QUERY,Tessersnacks,3G does NOT mean 3 gigabytes it means 3rdGeneration 
0,1971397089,Sat May 30 07:00:45 PDT 2009,NO_QUERY,3ebgary,Not feeling well....probably going to miss day 2 of camp! 
0,1971397261,Sat May 30 07:00:47 PDT 2009,NO_QUERY,Boddingtons,@MyInnerJules I was watching movies...wish it would have been something good! 
0,1971397784,Sat May 30 07:00:51 PDT 2009,NO_QUERY,prettylicious,hates him  bullshit! (angry) http://plurk.com/p/x7png
0,1971397810,Sat May 30 07:00:51 PDT 2009,NO_QUERY,marcoanjasmoro,1 BK veggie + 1 BK bbq beefacon + 1 frenchfries + 1 mediumcoke for dinner?WTF?am I that hungry? 
0,1971398202,Sat May 30 07:00:55 PDT 2009,NO_QUERY,cheth,I'm still having problems in reading my DM's so won't be able to reply to any  anyone else? #fail
0,1971398716,Sat May 30 07:00:59 PDT 2009,NO_QUERY,FamousPoliceDog,@beerengineer I've done that a few times 
0,1971398739,Sat May 30 07:00:59 PDT 2009,NO_QUERY,Sarahforthefail,My sister just woke me up by stabbing me with a pen...now I`m grumpy and can't get back to sleep 
0,1971398843,Sat May 30 07:01:00 PDT 2009,NO_QUERY,mikejaydavies,@x_catt no revision/everton/warm/content - but i have to go to work in 30 mins! 
0,1971398886,Sat May 30 07:01:00 PDT 2009,NO_QUERY,miichellee3,@cammyr12 im jealous  i want gladiators !
0,1971399139,Sat May 30 07:01:02 PDT 2009,NO_QUERY,Lauriane,Im going to Quebec for the week-end....and its another rainy day 
0,1971399583,Sat May 30 07:01:08 PDT 2009,NO_QUERY,jamabam,"@SheilaLD it hurts me, it physically hurts me "
0,1971399794,Sat May 30 07:01:11 PDT 2009,NO_QUERY,mjeaton,Hit by projector issues again. 
0,1971399915,Sat May 30 07:01:12 PDT 2009,NO_QUERY,isaaa_carvalho,queria ter ido no show do Mcfly 
0,1971400034,Sat May 30 07:01:13 PDT 2009,NO_QUERY,puente6969,@zaida21  you didn't inform us in time...
0,1971400168,Sat May 30 07:01:14 PDT 2009,NO_QUERY,therealJessWeb,@austin_light I love you too. But I hate that picture 
0,1971400257,Sat May 30 07:01:15 PDT 2009,NO_QUERY,twinkljiawenni,"@lollipop_nana Yep, such a tease. Can't w8 4 d official trailer though. Thnx 4 askin. Stl havin ths stupid headache.  Enjoy ur day, Sandz!"
0,1971400295,Sat May 30 07:01:15 PDT 2009,NO_QUERY,Jeewhizz,500million people watching fa cup final and no one knew the words to the anthem. Disappointing 
0,1971400658,Sat May 30 07:01:17 PDT 2009,NO_QUERY,xMoushiex,"is going to spend the day catching up on this weeks britains got talent before tonights final, i missed it all "
0,1971400961,Sat May 30 07:01:20 PDT 2009,NO_QUERY,Ambikaa,this week has gone too fast 
0,1971401935,Sat May 30 07:01:29 PDT 2009,NO_QUERY,laname,@minauderie awww id hate being stuck in a classroom in this weather  im just finding the link to the pic of jensen's new hair
0,1971402238,Sat May 30 07:01:32 PDT 2009,NO_QUERY,FlyingPhotog,"@BethanyinFL  I once had 2 rows of SWA seats. Didn't have room to store them, had to give them away.  "
0,1971402533,Sat May 30 07:01:35 PDT 2009,NO_QUERY,NatiKuhnNews,@Tennistalk The volley one? A friend who lives in the usa commented it to me.. but I can't see it! 
0,1971402570,Sat May 30 07:01:35 PDT 2009,NO_QUERY,jeraldcyrus,@ddlovato sonny with a chance is so cool.. i hope you can reply 
0,1971402667,Sat May 30 07:01:37 PDT 2009,NO_QUERY,caspararemi,There's a female blackbird trying to wind up cat by getting very noisy and close then flying off. Wish it would tweet more quietly 
0,1971403028,Sat May 30 07:01:39 PDT 2009,NO_QUERY,heather_m_s,"2,815 miles too far away "
0,1971403033,Sat May 30 07:01:39 PDT 2009,NO_QUERY,sKarlet13,@MrInfamy tsk tsk lol.. i wish i was i got to go to wrk....  but i am blesssed i know lool
0,1971403279,Sat May 30 07:01:41 PDT 2009,NO_QUERY,beckyhope,Needs a break from maths or she will go mad 
0,1971403456,Sat May 30 07:01:43 PDT 2009,NO_QUERY,ashweiners,So far feeling even worse today.  Ugh. I just want this to go away.  Workin til 8pm. call/text it.
0,1971403506,Sat May 30 07:01:44 PDT 2009,NO_QUERY,MaiaGray,Wants to see Papa Roach in London again!!!!!! 
0,1971403618,Sat May 30 07:01:45 PDT 2009,NO_QUERY,reedobrien,"isn't going to make it to #vocampdc today, either  sigh."
0,1971403786,Sat May 30 07:01:46 PDT 2009,NO_QUERY,Danni2k9,im all on my lonesome -.- 
0,1971403880,Sat May 30 07:01:47 PDT 2009,NO_QUERY,Leibean,Off to work..on such a nice day 
0,1971403888,Sat May 30 07:01:47 PDT 2009,NO_QUERY,charliseymour,@StaceyPinkle worst night of m adult life!  ruination complete
0,1971404152,Sat May 30 07:01:49 PDT 2009,NO_QUERY,CooperEvans,"AAAAH....Mira, Christian, Joe and a whole lot of other really cool charries are drinking coffee or tea  NOOOO *glares at DEs*"
0,1971404631,Sat May 30 07:01:54 PDT 2009,NO_QUERY,jamesburdett,"@DeclanLyons The Ashes will be interesting, let's hope it isn't a 5-0 mullering like down under "
0,1971404715,Sat May 30 07:01:55 PDT 2009,NO_QUERY,SavingAmalthea,@xkathyxrocksx ahw  oh well. come seeee me so we can be random in town?
0,1971404817,Sat May 30 07:01:56 PDT 2009,NO_QUERY,Tuism,"@BakaDaruku get peeps to vote it up, it's still really quite underscored  dunno if it's gonna be printeed yet man!"
0,1971404841,Sat May 30 07:01:56 PDT 2009,NO_QUERY,AriannaMae,@justtashley oh no! its depressing..i dont wanna see it anymore..i think i can guess what happen 
0,1971405230,Sat May 30 07:02:00 PDT 2009,NO_QUERY,Rebecca__xo,@longlostpenpal Gemma I'm scared for computing  aw no that must be annoying working on these sunny days.
0,1971405271,Sat May 30 07:02:00 PDT 2009,NO_QUERY,KMD523,@ DMV...prepared 2 b here for a couple hours 
0,1971405375,Sat May 30 07:02:01 PDT 2009,NO_QUERY,kenzieGORE,i have a sore throat 
0,1971405550,Sat May 30 07:02:03 PDT 2009,NO_QUERY,stfucatherine,my cousin is breaking up with her musician boyfriend  devo I love him
0,1971405556,Sat May 30 07:02:03 PDT 2009,NO_QUERY,anhhung,My only Saturday wish is uTorrent would port itself to Linux! 
0,1971405559,Sat May 30 07:02:03 PDT 2009,NO_QUERY,KendallBull,omg! I hope I don't have any homework... but I proberly do! 
0,1971405663,Sat May 30 07:02:03 PDT 2009,NO_QUERY,utvolgirl02,@rurouniyuudai85 i found the blackberry app store but no twitter app  
0,1971405720,Sat May 30 07:02:04 PDT 2009,NO_QUERY,inadejesus,I HATE STAYING HOME. 
0,1971405742,Sat May 30 07:02:04 PDT 2009,NO_QUERY,JoeGumbakis,I am never drinking again  well... Till next time ;-)
0,1971406931,Sat May 30 07:02:14 PDT 2009,NO_QUERY,ILOVEMIGIRLS,talkin to peeps but dont wanna got to bed cos im not tired but i have to work tomorrow   
0,1971407153,Sat May 30 07:02:16 PDT 2009,NO_QUERY,VeroniquekaF,off to work.. goodbye lazy world! 
0,1971407489,Sat May 30 07:02:19 PDT 2009,NO_QUERY,SQUASCHOOM,my ears are ringing  im so tired but i dont wanna sleep. tonight was fun had a good time 
0,1971407549,Sat May 30 07:02:19 PDT 2009,NO_QUERY,SANCHEZJAMIE,"@jamescantbeseen OMG WHY DID YOU TWEET THAT! ) I'm sabaw, okay. It's not my fault it's so boring. "
0,1971407570,Sat May 30 07:02:19 PDT 2009,NO_QUERY,vanuckermann,@tommcfly I'm so sad about that though 
0,1971408089,Sat May 30 07:02:24 PDT 2009,NO_QUERY,Mirriam09,Just checked a certain somebody's account on here - still suspended - I would have took bets that he was the real deal.   
0,1971408634,Sat May 30 07:02:28 PDT 2009,NO_QUERY,LEELEE204,@trips05 u abandoned me this week  no love for kitty...
0,1971408676,Sat May 30 07:02:29 PDT 2009,NO_QUERY,minauderie,"@laname it could very well be all cloudy here, so i don't mind. &amp; thank you! I've only heard about it "
0,1971408949,Sat May 30 07:02:32 PDT 2009,NO_QUERY,bloomworthy,need to study 
0,1971408969,Sat May 30 07:02:32 PDT 2009,NO_QUERY,sce217,This change in weather is causing Emily to have bad asthma problems 
0,1971409197,Sat May 30 07:02:34 PDT 2009,NO_QUERY,evvss,@Ashmrx AH YESS!oli's the cunt in bmth he sud totally leave bmth!!!!bring curtis backkkk 
0,1971409975,Sat May 30 07:02:40 PDT 2009,NO_QUERY,kammiekins,@redtingle Yay! and I can't they'll take my paycheck with them 
0,1971410585,Sat May 30 07:02:46 PDT 2009,NO_QUERY,StarfishUnicorn,Still kinda sleepy this morning.  I think Mr. G might be dying.  
0,1971410769,Sat May 30 07:02:47 PDT 2009,NO_QUERY,Andrea_Michelle,@nemosocean awww!   we all just met... what project are u working on?
0,1971410814,Sat May 30 07:02:48 PDT 2009,NO_QUERY,Hairman5,Another boringly busy day of work 
0,1971411082,Sat May 30 07:02:51 PDT 2009,NO_QUERY,dkrancevic,"Bailed on Alcatraz crossing.  And no, the purple toe was not the reason.    #fb"
0,1971411269,Sat May 30 07:02:52 PDT 2009,NO_QUERY,jowalshy,Tis a sad day in the Walshy household.  My dearest hoover (Dyson) has decided to give up the ghost 
0,1971411526,Sat May 30 07:02:54 PDT 2009,NO_QUERY,Zoraida1980,Not enjoying the secretary of state line right now... 
0,1971411745,Sat May 30 07:02:56 PDT 2009,NO_QUERY,gauthampai,"Packing all done. Leaving in a couple of hours. Will miss a few things here, including Dr. Pepper. "
0,1971412113,Sat May 30 07:02:59 PDT 2009,NO_QUERY,bluedevilmsn,@RalphReagan morning Ralph....my son in law cut the grass last Saturday &amp; did a great job...needs work again. ICK.  Not by me today tho..
0,1971412381,Sat May 30 07:03:01 PDT 2009,NO_QUERY,hotpinkrocker,its so much easier to organise your belongings when they arent in a different country to you 
0,1971412719,Sat May 30 07:03:04 PDT 2009,NO_QUERY,gemeg,@ddlovato I hope im there at your plane.. lol i mean come on. life's unfair. i'm in asia 
0,1971412842,Sat May 30 07:03:05 PDT 2009,NO_QUERY,ShidaBison,@ponie112 I wanna go shopping too!! But I'm on a budget  and @tchapman85 is def trying to make ur house Club Commerce lol
0,1971412854,Sat May 30 07:03:05 PDT 2009,NO_QUERY,nathalykerba,"@MaryDoyle10 By the way, I love your &quot;lies boys tell&quot; hahah Mary, I first wrote &quot;boys lies tell&quot; hah. Meh I'm studying today. "
0,1971413586,Sat May 30 07:03:11 PDT 2009,NO_QUERY,KOLtwitbot,jamEz: Dammit I guess he didn't answer my question? 
0,1971413933,Sat May 30 07:03:14 PDT 2009,NO_QUERY,thunderstorming,catching up on shows before I drag myself to the computer to do spanish work 
0,1971414038,Sat May 30 07:03:15 PDT 2009,NO_QUERY,MichaelPBrennan,Jimmy Bogart unfortuantelly started in VB.NET 
0,1971414070,Sat May 30 07:03:15 PDT 2009,NO_QUERY,kimmmaybby,@KatiaDominos my mom has an idea about me&amp;ryan.  ill tell you if you go to church today.
0,1971414123,Sat May 30 07:03:15 PDT 2009,NO_QUERY,Huddylicious,"Damn, grr...library...CLOSED, only found out because I went there and no one let me in...gah, I hate my life! "
0,1971414567,Sat May 30 07:03:19 PDT 2009,NO_QUERY,Vegan_Bonanza,"Needs a hug  tyler, leona, meatcow, please come over and hug your vegan"
0,1971414858,Sat May 30 07:03:22 PDT 2009,NO_QUERY,bessyn,"@untitleddesign fun times! Great crowd, good music. Lots of drinks "
0,1971415390,Sat May 30 07:03:26 PDT 2009,NO_QUERY,ByronJH,I woke up this morning 2 tha sad sad realization that my neighbours r moving  I looked outside n saw tha moving truck *tear*  they've..tbc
0,1971415438,Sat May 30 07:03:27 PDT 2009,NO_QUERY,MomsontheGo,About to take cousin to the airport  in #Chicago.
0,1971415521,Sat May 30 07:03:27 PDT 2009,NO_QUERY,jfunk414,realized how sad it's going to be without @pathosphoto....what a great photog the journal will be missing! no more rides &amp; talks 
0,1971415531,Sat May 30 07:03:27 PDT 2009,NO_QUERY,truefrancesca,"@amp451 feeling lovely, day is sunny ... if only i didn't have to study  *sigh*"
0,1971415792,Sat May 30 07:03:29 PDT 2009,NO_QUERY,kjsaneinia,Wishes he went to camberley with his mom now 
0,1971416012,Sat May 30 07:03:31 PDT 2009,NO_QUERY,audreykeyes,Heading to Doc with daughter who was up all night coughing. I am sure there is an ear infection brewing in there too.  
0,1971416034,Sat May 30 07:03:31 PDT 2009,NO_QUERY,elysecorinna,Going to @matthewcoffill 's grad partay pretty soon. My tummy kind of hurts 
0,1971416052,Sat May 30 07:03:31 PDT 2009,NO_QUERY,jd2607,I'm waaaaaay too hot to be comfortable today... and I need to go rooting around in the shed later 
0,1971416571,Sat May 30 07:03:36 PDT 2009,NO_QUERY,listendontpanic,"On my break at work, it's tooooo warm "
0,1971417135,Sat May 30 07:03:41 PDT 2009,NO_QUERY,redsexydevil,Why is it that as soon as the weather is blazing hot I start to come down with a cold?! 
0,1971417227,Sat May 30 07:03:42 PDT 2009,NO_QUERY,cjelly,At least we should have a good game now. LOL. 25 secs Eve 1-0. 
0,1971417244,Sat May 30 07:03:42 PDT 2009,NO_QUERY,zukjimote,The posts are kinda overwhelming 
0,1971417720,Sat May 30 07:03:46 PDT 2009,NO_QUERY,Garvaos,@cribble  that sucks. hope he get better soon. how u holding up?
0,1971417806,Sat May 30 07:03:47 PDT 2009,NO_QUERY,JessBroughton,@jessleedham oh my! I have one of them at work too  He 'accidently' brushes past me every time he comes in! He's very creepy!!
0,1971417852,Sat May 30 07:03:48 PDT 2009,NO_QUERY,ssshannen,missed out on the party  stupid parents XD 
0,1971417873,Sat May 30 07:03:48 PDT 2009,NO_QUERY,JaimieMurdock,missed the group ride 
0,1971417951,Sat May 30 07:03:50 PDT 2009,NO_QUERY,delpatti88,workinn. tough loss last night nuggies 
0,1971418194,Sat May 30 07:03:51 PDT 2009,NO_QUERY,lindsayrcg,"Also, I guess texting is slow again, this is ... lovely. "
0,1971418434,Sat May 30 07:03:53 PDT 2009,NO_QUERY,MirkleyJo,"this cold is killing me. seriously. why do i have a cold now, of all the sunny days in this country? give me a rainy day then! "
0,1971418640,Sat May 30 07:03:55 PDT 2009,NO_QUERY,Hojell,buca ALL day-wishing mom and @cloudboat were closer so they could come in and visit me 
0,1971418856,Sat May 30 07:03:57 PDT 2009,NO_QUERY,its_sb,"@jezwelham Sorry!!!! &amp; you fool, I just got your text about Spearmint Rhino lol, my phones messed up tho, I cant text back  bladdy iphone"
0,1971418880,Sat May 30 07:03:57 PDT 2009,NO_QUERY,LadyCerridwen48,Kinda bummed that the guy never emailed me back about that tricked out Jeep he has listed for sale 
0,1971419185,Sat May 30 07:04:00 PDT 2009,NO_QUERY,v1sag3,@macmuso hang on...we still in autumn arent we ???? *sigh* I think we skip autumn this year 
0,1971419217,Sat May 30 07:04:01 PDT 2009,NO_QUERY,peoplebuilder,@iampritty  I'm sorry!  I am sure it will work out for you!
0,1971419481,Sat May 30 07:04:02 PDT 2009,NO_QUERY,ToniMarie123,is going to study for finals soon! 
0,1971419779,Sat May 30 07:04:05 PDT 2009,NO_QUERY,shroomling,@wendyrobb @andrevr that is so sad!  Any news on how they're managing?  
0,1971419864,Sat May 30 07:04:06 PDT 2009,NO_QUERY,bexciting,"Not even a soft pretzel with cheese and a diet coke could make me feel better.  Some nachos and m&amp;ms, maybe...but that's pushing it. "
0,1971420846,Sat May 30 07:04:14 PDT 2009,NO_QUERY,vagirl2,i really need to revamp my music. doesnt help that my itunes and ipod are broken.  im going to make a list of music... suggestions?
0,1971421474,Sat May 30 07:04:19 PDT 2009,NO_QUERY,jocy154,WHY THE HELL I FEEL LIKE THIS???? 
0,1971421792,Sat May 30 07:04:22 PDT 2009,NO_QUERY,sammie_doodle,@evilkittywonka That would be awesome. I'd love to go abroad to see a band! Stupid air fares 
0,1971421814,Sat May 30 07:04:23 PDT 2009,NO_QUERY,Dogbook,George went to the vet yesterday  but is going to see grandma today! http://apps.facebook.com/dogbook/profile/view/4820860
0,1971422239,Sat May 30 07:04:26 PDT 2009,NO_QUERY,Chazzangelx,@mileycyrus http://twitpic.com/64x8j - Awwww...cute picture i want a horse too 
0,1971422425,Sat May 30 07:04:27 PDT 2009,NO_QUERY,AlBiNoBoY_81,Is very deep and hurt i told a friend about something i hated and yet they continued to do it i think im gonna go and cry myself to sleep 
0,1971422751,Sat May 30 07:04:29 PDT 2009,NO_QUERY,Leod_UK,stuck repairing a PC when it's gorgeous and sunny 
0,1971422765,Sat May 30 07:04:30 PDT 2009,NO_QUERY,JadeEJF,Not even 7 a.m. and the neighbors are out arguing in the street and revving their assorted cars. Bah 
0,1971422860,Sat May 30 07:04:30 PDT 2009,NO_QUERY,TrendiFendi,Jus got up....kinda a sluggish day. 
